Player Name,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,STL,BLK,TOV
Joel Embiid,27.20304568527919,0.5005676979846722,0.8192494255808016,0.3365384615384615,3.436548223350254,11.17258883248731,0.8908629441624365,1.6598984771573604,3.3883248730964466
Maurice Harkless,6.680555555555555,0.4740129935032484,0.6281081081081081,0.3189149560117302,0.95,3.5097222222222224,0.9319444444444444,0.6277777777777778,0.8277777777777777
Jabari Parker,13.912941176470587,0.4956359102244389,0.7391688770999116,0.3145491803278688,1.9788235294117649,5.6,0.8541176470588235,0.3976470588235294,1.7858823529411765
Brian Cardinal,4.62280701754386,0.4078624078624078,0.8605769230769231,0.3721286370597244,1.019736842105263,2.3026315789473686,0.6469298245614035,0.1513157894736842,0.7236842105263158
Terry Teagle,11.521186440677964,0.4661685346616853,0.7907639680729761,0.2176870748299319,1.3700564971751412,2.6073446327683616,0.748587570621469,0.1864406779661017,1.4406779661016949
Joe Johnson,15.001342281879197,0.4403524048558111,0.8042071197411004,0.367629667173509,3.745637583892617,3.879194630872483,0.8114093959731543,0.1953020134228188,1.832214765100671
Courtney Alexander,9.158730158730158,0.4207058823529411,0.8148148148148148,0.3473053892215569,1.1468253968253967,2.1904761904761907,0.6190476190476191,0.0912698412698412,1.1031746031746033
Jim Les,3.759146341463415,0.3960084033613445,0.8155619596541787,0.3951612903225806,2.899390243902439,1.228658536585366,0.524390243902439,0.0609756097560975,0.929878048780488
Maurice Taylor,10.619365609348916,0.4655292479108635,0.7042747021723896,0.1904761904761904,1.1519198664440735,4.522537562604341,0.4557595993322204,0.4657762938230384,1.7813021702838063
Clyde Drexler,20.523235800344235,0.4709428375019829,0.7904434728294816,0.3234805712387911,5.582616179001721,6.1592082616179,2.016351118760757,0.657487091222031,2.722030981067125
Terry Mills,10.218281036834926,0.4575594781273983,0.77734375,0.3831775700934579,1.2605729877216916,5.332878581173261,0.5893587994542974,0.4433833560709413,1.2196452933151432
Chris Kaman,11.16734693877551,0.4886800512601452,0.7428097345132744,0.0416666666666666,1.2530612244897958,7.594557823129252,0.4380952380952381,1.2666666666666666,2.100680272108844
Jared Jeffries,4.654520917678813,0.4255115089514066,0.5831223628691983,0.2580645161290322,1.261808367071525,4.004048582995951,0.7125506072874493,0.5546558704453441,1.040485829959514
Sedale Threatt,9.540366972477065,0.4836174452069958,0.8136818687430478,0.282453637660485,3.69908256880734,1.7477064220183487,1.1669724770642202,0.1440366972477064,1.3284403669724771
M.L. Carr,6.294765840220386,0.4498269896193771,0.7578947368421053,0.2558139534883721,1.3333333333333333,2.253443526170799,0.8347107438016529,0.2617079889807162,1.1074380165289257
Zydrunas Ilgauskas,13.020166073546855,0.4757973309206062,0.780450200431699,0.31,1.132858837485172,7.344009489916963,0.4994068801897983,1.5741399762752075,1.790035587188612
Malcolm Brogdon,15.3975,0.4665301944728761,0.8792943361188487,0.3881305637982196,4.61,4.195,0.825,0.2375,1.7275
Will Bynum,8.113888888888889,0.4416765519968367,0.7986754966887417,0.2718446601941747,3.2916666666666665,1.5583333333333331,0.7111111111111111,0.0805555555555555,1.6055555555555556
Allen Iverson,25.80545112781955,0.4261254414591622,0.7816551426101987,0.3126349892008639,6.097744360902255,3.608082706766917,2.079887218045113,0.1738721804511278,3.5150375939849625
Ish Smith,7.026851851851852,0.4222801302931596,0.6695736434108527,0.325,3.733333333333333,2.344444444444445,0.6953703703703704,0.2398148148148148,1.2555555555555555
Jarvis Hayes,8.320843091334895,0.415402914064823,0.7978260869565217,0.3560399636693914,1.0749414519906324,3.114754098360656,0.7306791569086651,0.1311475409836065,0.8758782201405152
Manute Bol,2.518808777429467,0.4044740024183796,0.5607940446650124,0.2067307692307692,0.2695924764890282,4.177115987460815,0.2006269592476489,3.2946708463949843,0.7147335423197492
Jeff Cook,5.022824536376604,0.4662454273362155,0.7188755020080321,0.0434782608695652,1.2724679029957204,4.378031383737518,0.5534950071326676,0.3994293865905848,1.0499286733238231
Rodney Carney,5.843558282208589,0.4218841427735518,0.7008547008547008,0.3449920508744038,0.4386503067484663,1.950920245398773,0.5245398773006135,0.3220858895705521,0.5306748466257669
Omri Casspi,7.737179487179487,0.4550063371356147,0.6753006475485661,0.3675832127351664,1.1201923076923077,3.953525641025641,0.6169871794871795,0.219551282051282,1.0
Jonas Jerebko,6.150704225352112,0.4561697375767727,0.776173285198556,0.3658340048348106,0.8394366197183099,3.949295774647888,0.5169014084507042,0.2408450704225352,0.6788732394366197
Clint Richardson,7.0,0.4598168870803662,0.7794117647058824,0.2439024390243902,2.6301969365426694,2.361050328227571,0.6564551422319475,0.175054704595186,1.262582056892779
Terry Cummings,15.852824184566428,0.4834075984990619,0.7055520898315658,0.2933333333333333,1.7796340493237868,7.090692124105012,1.0286396181384247,0.5250596658711217,1.7907716785998409
Olden Polynice,8.159336099585062,0.5105893743192546,0.5375386996904025,0.1724137931034483,0.6863070539419087,7.030705394190871,0.4987551867219917,0.6224066390041494,1.108713692946058
Sean Marks,2.773913043478261,0.4480968858131487,0.6647398843930635,0.2,0.217391304347826,2.178260869565217,0.1434782608695652,0.3782608695652174,0.5043478260869565
Trey Lyles,8.112040133779264,0.4463320463320463,0.7604735883424408,0.3391089108910891,1.0551839464882944,4.40133779264214,0.3862876254180602,0.3662207357859531,0.8578595317725752
Emmanuel Mudiay,10.524590163934429,0.398658093374336,0.7464167585446527,0.3220338983050847,3.685792349726776,2.830601092896175,0.6994535519125683,0.2704918032786885,2.139344262295082
Bob Sura,8.480325644504749,0.4146293761001369,0.696,0.321273516642547,3.672998643147897,3.4816824966078697,0.9538670284938942,0.2116689280868385,1.812754409769335
Calvin Booth,3.38125,0.4558927311220889,0.740990990990991,0.2,0.41875,2.8625,0.3041666666666666,1.0395833333333333,0.5208333333333334
Greg Foster,3.922779922779923,0.4439716312056737,0.7396280400572246,0.2327586206896551,0.528957528957529,2.6164736164736166,0.1441441441441441,0.3037323037323037,0.722007722007722
Wesley Johnson,6.743431221020093,0.40279114533205,0.7387033398821218,0.3364928909952606,1.0324574961360125,3.0850077279752703,0.7449768160741885,0.6398763523956723,0.839258114374034
Ike Diogu,5.856230031948882,0.5038520801232665,0.7864661654135339,0.5,0.3099041533546325,3.0287539936102235,0.1501597444089457,0.3003194888178914,0.8913738019169329
Roy Tarpley,12.617857142857142,0.4834107498341075,0.7439320388349514,0.1764705882352941,1.042857142857143,10.010714285714286,1.1321428571428571,1.175,1.9892857142857143
David Wesley,12.429543245869777,0.4217987664549388,0.7907824933687002,0.3686868686868687,4.299319727891157,2.558794946550049,1.337220602526725,0.1652089407191448,1.866861030126336
Terry Davis,6.377083333333333,0.4722986247544204,0.6049953746530989,0.1578947368421052,0.56875,6.014583333333333,0.38125,0.3104166666666667,1.0791666666666666
Derrick Coleman,16.496798975672217,0.4466376390904693,0.7688395746648173,0.2950226244343891,2.541613316261204,9.259923175416134,0.7759282970550576,1.3457106274007682,2.606914212548016
Justin Reed,3.831730769230769,0.4035812672176309,0.7403508771929824,0.0,0.5240384615384616,1.4903846153846154,0.2596153846153846,0.1634615384615384,0.6298076923076923
Chris Quinn,4.531120331950207,0.3985355648535565,0.8086124401913876,0.3770491803278688,1.887966804979253,1.103734439834025,0.4232365145228215,0.0331950207468879,0.5684647302904564
Evan Turner,10.12086513994911,0.4328073993471164,0.7869969040247679,0.2982292637465051,3.4656488549618323,4.689567430025445,0.7620865139949109,0.2430025445292621,1.852417302798982
Lamar Odom,13.299687825182104,0.4629077263542769,0.693248124479022,0.3123236124176858,3.698231009365245,8.386056191467222,0.882414151925078,0.9281997918834548,2.344432882414152
Dirk Minniefield,5.317934782608695,0.4671990872789504,0.7284595300261096,0.272108843537415,3.8614130434782608,1.638586956521739,0.8885869565217391,0.0570652173913043,1.6521739130434785
J.J. Barea,8.922984356197352,0.4236350037397158,0.7938671209540034,0.3515021459227467,3.935018050541516,2.103489771359808,0.3983152827918171,0.0288808664259927,1.5210589651022863
Luke Walton,4.552188552188552,0.4272076372315035,0.7153996101364523,0.3269896193771626,2.276094276094276,2.755892255892256,0.5353535353535354,0.1734006734006734,1.0505050505050506
Ben Coleman,7.026936026936027,0.511378002528445,0.7601296596434359,0.0,0.6397306397306397,4.303030303030303,0.4612794612794613,0.4713804713804714,1.4444444444444444
Dewayne Dedmon,6.062101910828026,0.512610770279482,0.7288776796973518,0.3143669985775248,0.6544585987261147,5.54140127388535,0.4761146496815286,0.7818471337579618,0.9490445859872612
Keith Van Horn,15.605077574047955,0.4452114836730221,0.8361280487804879,0.3665024630541872,1.5444287729196051,6.634696755994359,0.8124118476727785,0.4922425952045134,2.1325811001410435
Damion Lee,8.220689655172414,0.4360189573459715,0.8775,0.378894472361809,1.4137931034482758,3.386206896551724,0.6517241379310345,0.096551724137931,0.8206896551724138
Damien Wilkins,6.192439862542956,0.425720620842572,0.7830396475770925,0.3269537480063796,1.3676975945017182,2.3402061855670104,0.7405498281786942,0.2233676975945017,0.9003436426116839
Doug West,9.581360946745562,0.4807235519824593,0.8013605442176871,0.190721649484536,1.911242603550296,2.470414201183432,0.6789940828402367,0.279585798816568,1.217455621301775
